"TOA5","CR1000X_NessLake","CR1000X","3875","CR1000X.Std.02.00","CPU:NESSLAKE_20210510.CR1X","35166","Table1"
"TIMESTAMP","RECORD","BattV","AirTC_Avg","RH","Snow_Depth_Avg","SignalQuality_Avg","Rain_mm_Tot","WS_ms_Avg","WS_ms_Std","WindDir","Pressure","GroundTemp_10cm","SoilTemp_20cm","LakeTemp"
"TS","RN","Volts","Deg C","%","meters","","mm","meters/second","meters/second","degrees","","Deg C","Deg C","Deg C"
"","","Smp","Avg","Smp","Avg","Avg","Tot","Avg","Std","Smp","Smp","Smp","Smp","Smp"
"2025-09-04 04:15:00",150739,13.39,14.77,64.19,-0.015,188.7,0,0.36,0.287,220.1,927.5132,13.93,16.85,20.62
"2025-09-04 04:30:00",150740,13.39,14.71,64.21,-0.014,192.7,0,0.54,0.259,42.32,927.5132,13.99,16.83,20.63
"2025-09-04 04:45:00",150741,13.39,14.76,65.03,-0.014,190.7,0,0.622,0.236,61.67,927.3887,14.06,16.79,20.7
"2025-09-04 05:00:00",150742,13.39,14.63,65.37,-0.014,189.2,0,0.673,0.186,27.54,927.5139,13.98,16.76,20.65
"2025-09-04 05:15:00",150743,13.39,14.63,65.27,-0.014,189.9,0,0.832,0.242,35.96,927.3895,14.02,16.73,20.6
"2025-09-04 05:30:00",150744,13.4,14.56,65.23,-0.012,184.2,0,0.773,0.314,58.35,927.3887,13.96,16.7,20.63
"2025-09-04 05:45:00",150745,13.39,14.51,65.51,-0.011,182.3,0,1.009,0.297,22.08,927.2675,13.85,16.67,20.64
"2025-09-04 06:00:00",150746,13.4,14.38,65.88,-0.01,191.9,0,0.768,0.281,22.52,927.3885,13.71,16.64,20.63
"2025-09-04 06:15:00",150747,13.4,14.28,66.56,-0.013,188.1,0,0.758,0.35,45.77,927.3884,13.48,16.61,20.63
"2025-09-04 06:30:00",150748,13.4,14.18,66.64,-0.015,186.7,0,0.968,0.276,24.68,927.3885,13.47,16.58,20.64
"2025-09-04 06:45:00",150749,13.4,14.17,67.02,-0.012,193.4,0,0.803,0.378,12.03,927.3879,13.46,16.55,20.52
"2025-09-04 07:00:00",150750,13.4,14.01,67.37,-0.012,191.7,0,0.69,0.369,327.1,927.3878,13.51,16.52,20.55
"2025-09-04 07:15:00",150751,13.4,13.97,67.57,-0.012,193,0,0.611,0.238,38.34,927.5115,13.51,16.49,20.62
"2025-09-04 07:30:00",150752,13.4,14.05,67.25,-0.012,191,0,0.891,0.333,37.63,927.3878,13.73,16.46,20.58
"2025-09-04 07:45:00",150753,13.4,14.15,67.04,-0.012,193.6,0,0.913,0.278,89,927.3875,13.85,16.43,20.5
"2025-09-04 08:00:00",150754,13.4,14.25,67.03,-0.011,190.1,0,0.822,0.311,22.71,927.3882,14.09,16.4,20.51
"2025-09-04 08:15:00",150755,13.39,14.54,66.27,-0.012,192.8,0,0.85,0.247,13.51,927.2673,14.51,16.38,20.51
"2025-09-04 08:30:00",150756,13.38,14.92,64.97,-0.012,190.7,0,0.823,0.272,25.77,927.3897,15.02,16.35,20.49
"2025-09-04 08:45:00",150757,13.37,15.48,63.52,-0.007,193.7,0,0.538,0.331,345.7,927.27,15.82,16.32,20.53
"2025-09-04 09:00:00",150758,13.36,16.23,60.86,-0.01,194.9,0,0.384,0.242,50.2,927.2719,17.44,16.29,20.51
"2025-09-04 09:15:00",150759,13.35,16.37,62.49,-0.016,196.7,0,0.679,0.294,347.8,927.15,16.59,16.27,20.46
"2025-09-04 09:30:00",150760,13.34,16.62,61.88,-0.017,198.1,0,0.533,0.226,36.67,927.1508,17.4,16.24,20.48
"2025-09-04 09:45:00",150761,13.33,17.26,57.59,-0.013,201.5,0,0.557,0.265,38.78,927.0338,18.19,16.22,20.49
"2025-09-04 10:00:00",150762,13.31,18.07,54.27,-0.013,200,0,0.702,0.256,25.47,926.912,19.48,16.2,20.51
"2025-09-04 10:15:00",150763,13.28,19.18,50.55,-0.016,206,0,0.694,0.231,40,926.7951,20.37,16.18,20.55
"2025-09-04 10:30:00",150764,13.26,19.83,48.57,-0.024,197.6,0,0.721,0.366,52.13,926.799,21.14,16.17,20.59
"2025-09-04 10:45:00",150765,13.24,20.24,47.47,-0.02,206.9,0,0.838,0.366,352.1,926.8012,20.97,16.16,20.62
"2025-09-04 11:00:00",150766,13.23,20.79,45.1,-0.01,222.8,0,0.68,0.309,351.6,926.8022,22.5,16.15,20.67
"2025-09-04 11:15:00",150767,13.22,21.32,43.56,-0.008,226.3,0,0.634,0.267,73.28,926.6802,22.16,16.15,20.65
"2025-09-04 11:30:00",150768,13.1,21.46,43.9,-0.012,204.7,0,0.893,0.259,35.34,926.6823,22.52,16.15,20.72
"2025-09-04 11:45:00",150769,13.04,22.14,42.44,-0.017,194,0,0.465,0.219,306.3,926.5631,23.78,16.15,20.89
"2025-09-04 12:00:00",150770,12.99,22.37,40.03,-0.018,186.7,0,0.533,0.329,0.086,926.3173,23.7,16.16,20.96
"2025-09-04 12:15:00",150771,12.93,22.58,38.15,-0.02,197.3,0,0.711,0.282,68.23,926.1936,27.08,16.18,20.95
"2025-09-04 12:30:00",150772,12.88,23.11,38.55,-0.018,200.5,0,0.573,0.359,25.25,926.0793,27.14,16.2,20.9
"2025-09-04 12:45:00",150773,12.83,23.55,38.95,-0.014,204.9,0,0.584,0.404,35.84,925.9555,26.9,16.22,20.87
"2025-09-04 13:00:00",150774,13.17,23.87,37.53,-0.012,206.3,0,0.512,0.326,49.83,925.7116,26.47,16.26,20.91
"2025-09-04 13:15:00",150775,13.15,24.18,36.19,-0.013,201.2,0,0.538,0.444,70.32,925.5945,24.4,16.29,20.92
"2025-09-04 13:30:00",150776,13.13,24.34,34.1,-0.012,194.7,0,0.83,0.477,30.82,925.4725,24.66,16.33,20.91
"2025-09-04 13:45:00",150777,13.11,24.98,31.84,-0.012,184.8,0,0.444,0.353,333.7,925.3532,24.76,16.38,20.91
"2025-09-04 14:00:00",150778,13.1,25.4,30.46,-0.015,194.7,0,0.597,0.353,94.8,925.2312,24.99,16.44,20.93
"2025-09-04 14:15:00",150779,13.09,25.59,30.59,-0.014,196.6,0,0.749,0.259,37.39,924.9905,24.99,16.49,20.91
"2025-09-04 14:30:00",150780,13.1,25.59,31.29,-0.014,186.9,0,0.553,0.369,42.21,924.8674,25.22,16.55,20.95
"2025-09-04 14:45:00",150781,13.12,26.07,30.36,-0.013,198.3,0,0.351,0.214,61.75,924.6221,25.18,16.61,20.92
"2025-09-04 15:00:00",150782,13.13,25.77,31.77,-0.016,202.3,0,0.437,0.245,264.7,924.4979,25.09,16.66,20.93
"2025-09-04 15:15:00",150783,13.14,25.87,31,-0.014,204.1,0,0.397,0.278,194.3,924.2511,25.27,16.72,20.93
"2025-09-04 15:30:00",150784,13.15,25.96,30.62,-0.014,196.2,0,0.618,0.337,32.45,924.1331,25.35,16.77,20.93
"2025-09-04 15:45:00",150785,13.15,25.93,31.36,-0.014,205,0,0.577,0.503,58.27,924.0077,25.48,16.82,20.95
"2025-09-04 16:00:00",150786,13.15,25.98,30.74,-0.014,204.4,0,0.643,0.46,33.21,923.7628,25.45,16.87,20.97
"2025-09-04 16:15:00",150787,13.16,26.17,31.9,-0.014,199.7,0,0.382,0.243,30.75,923.7629,25.34,16.92,20.99
"2025-09-04 16:30:00",150788,13.16,26.09,30.49,-0.015,192.4,0,0.598,0.378,0.085,923.6434,25.2,16.97,20.98
"2025-09-04 16:45:00",150789,13.16,25.97,30.65,-0.014,200.3,0,0.237,0.258,118.1,923.3983,25.14,17.01,21.02
"2025-09-04 17:00:00",150790,13.16,26.02,31.2,-0.014,200.3,0,0.304,0.266,349.7,923.3975,25.11,17.05,20.98
"2025-09-04 17:15:00",150791,13.17,25.98,31.18,-0.014,200.5,0,0.317,0.205,42.25,923.2733,24.95,17.09,20.99
"2025-09-04 17:30:00",150792,13.17,25.84,32.15,-0.014,198.5,0,0.351,0.258,15.53,923.1549,24.76,17.13,21.02
"2025-09-04 17:45:00",150793,13.17,25.69,31.53,-0.014,200,0,0.269,0.199,340.2,923.155,24.35,17.17,21.08
"2025-09-04 18:00:00",150794,13.17,25.5,32.2,-0.014,198.4,0,0.337,0.266,327.4,923.0302,24.24,17.2,21.09
"2025-09-04 18:15:00",150795,13.18,25.23,33.26,-0.014,199.5,0,0.117,0.135,43.87,923.0296,23.75,17.23,21.09
"2025-09-04 18:30:00",150796,13.18,25.03,36.74,-0.014,201.7,0,0.047,0.08,14.2,922.9081,22.69,17.27,21.05
"2025-09-04 18:45:00",150797,13.19,24.41,42.95,-0.015,197.4,0,0,0,14.2,922.7834,21.86,17.3,21.04
"2025-09-04 19:00:00",150798,13.2,23.6,44.62,-0.014,197.7,0,0,0,14.27,922.6626,20.85,17.32,20.99
"2025-09-04 19:15:00",150799,13.21,22.89,57.57,-0.015,177.4,0,0,0,14.27,922.6613,20.35,17.35,21
"2025-09-04 19:30:00",150800,13.22,22.11,58.83,-0.014,186.7,0,0,0,14.28,922.6595,19.48,17.38,21.01
"2025-09-04 19:45:00",150801,13.24,20.92,63.75,-0.014,187.7,0,0,0,14.28,922.6575,18.66,17.4,21.01
"2025-09-04 20:00:00",150802,13.25,19.98,67.56,-0.014,184.5,0,0,0,14.28,922.656,17.82,17.42,20.99
"2025-09-04 20:15:00",150803,13.26,19.24,70.69,-0.013,198.6,0,0,0,14.27,922.6541,17.27,17.44,21.01
"2025-09-04 20:30:00",150804,13.28,18.61,73.35,-0.013,196.6,0,0,0,14.25,922.6521,16.84,17.46,20.99
"2025-09-04 20:45:00",150805,13.29,18.02,78.08,-0.013,202.1,0,0,0,14.34,922.527,16.24,17.48,20.99
"2025-09-04 21:00:00",150806,13.3,17.59,79.63,-0.012,192.5,0,0,0,14.35,922.6491,15.9,17.49,20.98
"2025-09-04 21:15:00",150807,13.31,17.1,82.1,-0.011,201.3,0,0.014,0.051,14.47,922.6477,15.56,17.5,20.99
"2025-09-04 21:30:00",150808,13.32,16.66,82.6,-0.011,200,0,0.02,0.037,14.4,922.6465,15.09,17.51,21.01
"2025-09-04 21:45:00",150809,13.33,16.33,77.31,-0.011,203.9,0,0.001,0.004,347.6,922.5215,14.5,17.51,20.96
"2025-09-04 22:00:00",150810,13.33,15.82,79.41,-0.012,206.8,0,0.008,0.019,19.49,922.6439,14.24,17.52,20.88
"2025-09-04 22:15:00",150811,13.34,15.82,77.18,-0.011,214.7,0,0.016,0.035,19.53,922.5193,13.87,17.51,20.82
"2025-09-04 22:30:00",150812,13.35,15.38,78.81,-0.01,211.1,0,0.024,0.038,9.83,922.642,13.97,17.51,20.78
"2025-09-04 22:45:00",150813,13.35,15.51,73.73,-0.009,210.9,0,0.011,0.022,17.84,922.5173,13.6,17.5,20.71
"2025-09-04 23:00:00",150814,13.36,15.31,76.62,-0.01,227.7,0,0.01,0.036,19.54,922.5165,13.4,17.49,20.7
"2025-09-04 23:15:00",150815,13.37,15.11,74.44,-0.008,225.2,0,0.007,0.018,19.55,922.3942,13.19,17.48,20.69
"2025-09-04 23:30:00",150816,13.37,15.17,71.9,-0.007,238.6,0,0.043,0.056,19.6,922.3939,13.53,17.47,20.73
"2025-09-04 23:45:00",150817,13.37,14.97,73.36,-0.006,233.6,0,0.007,0.016,19.61,922.3931,13.23,17.45,20.75
"2025-09-05 00:00:00",150818,13.38,14.88,76.84,-0.005,225,0,0.015,0.031,19.55,922.269,13.06,17.44,20.76
"2025-09-05 00:15:00",150819,13.39,14.75,82.3,-0.003,252.2,0,0.011,0.028,19.55,922.3921,13.15,17.41,20.76
"2025-09-05 00:30:00",150820,13.39,14.71,84.9,-0.003,256.7,0,0,0,19.56,922.2673,12.76,17.39,20.73
"2025-09-05 00:45:00",150821,13.39,14.49,83.8,-0.004,250.8,0,0,0,19.57,922.2675,12.31,17.37,20.75
"2025-09-05 01:00:00",150822,13.4,14.12,84.5,-0.004,248.7,0,0.012,0.044,19.64,922.2666,12.23,17.34,20.74
"2025-09-05 01:15:00",150823,13.4,13.87,86.3,-0.004,247,0,0,0,19.64,922.2662,11.99,17.32,20.73
"2025-09-05 01:30:00",150824,13.4,13.61,87.2,-0.005,230.9,0,0,0,19.63,922.1504,11.99,17.29,20.72
"2025-09-05 01:45:00",150825,13.41,13.65,88.4,-0.005,226.9,0,0,0,19.63,922.1493,11.85,17.26,20.66
"2025-09-05 02:00:00",150826,13.41,13.44,88.7,-0.005,224.9,0,0,0,19.63,922.1487,11.85,17.23,20.66
"2025-09-05 02:15:00",150827,13.41,13.44,89.8,-0.004,228.2,0,0,0,19.62,922.0238,12.19,17.2,20.65
"2025-09-05 02:30:00",150828,13.41,13.4,90,-0.005,217.1,0,0,0,19.63,922.0242,11.81,17.17,20.62
"2025-09-05 02:45:00",150829,13.42,13.16,90.9,-0.005,222,0,0,0,19.63,922.0233,11.9,17.14,20.6
"2025-09-05 03:00:00",150830,13.42,13.13,91.4,-0.004,221.4,0,0,0,19.62,922.1474,11.95,17.11,20.59
"2025-09-05 03:15:00",150831,13.42,12.87,90.6,-0.005,225.7,0,0,0,19.64,922.0225,11.23,17.07,20.57
"2025-09-05 03:30:00",150832,13.43,12.24,89.5,-0.005,235.2,0,0.008,0.024,19.66,921.9011,10.69,17.04,20.57
"2025-09-05 03:45:00",150833,13.44,11.82,90.5,-0.006,222.7,0,0.026,0.039,19.67,921.8999,10.72,17.01,20.56
"2025-09-05 04:00:00",150834,13.44,11.63,90.2,-0.006,221.5,0,0.016,0.039,19.68,921.899,10.53,16.97,20.51
"2025-09-05 04:15:00",150835,13.45,11.51,89.9,-0.005,218.8,0,0.016,0.036,19.69,922.0194,10.35,16.94,20.55
"2025-09-05 04:30:00",150836,13.46,11.5,88.5,-0.006,213.3,0,0.006,0.013,19.72,921.8975,10.34,16.9,20.49
"2025-09-05 04:45:00",150837,13.45,11.33,87.7,-0.006,223,0,0.033,0.063,19.76,921.8972,10.26,16.87,20.5
"2025-09-05 05:00:00",150838,13.46,11.53,83.9,-0.007,215,0,0.013,0.04,19.86,922.0179,10.14,16.83,20.55
"2025-09-05 05:15:00",150839,13.46,11.65,85.3,-0.007,205.9,0,0.008,0.02,19.98,922.0179,10.33,16.8,20.46
"2025-09-05 05:30:00",150840,13.46,11.38,85.7,-0.006,219.7,0,0.001,0.003,20.02,922.0176,10.17,16.76,20.49
"2025-09-05 05:45:00",150841,13.47,11.07,87.9,-0.004,250.6,0,0,0,20.04,921.8959,9.97,16.72,20.46
"2025-09-05 06:00:00",150842,13.47,10.78,89.3,-0.005,244.2,0,0,0,20.05,921.8957,9.81,16.69,20.4
"2025-09-05 06:15:00",150843,13.47,10.83,88.2,-0.007,232.8,0,0,0,20.05,922.0161,9.71,16.65,20.4
"2025-09-05 06:30:00",150844,13.48,10.81,88.2,-0.012,216.7,0,0.007,0.013,20.08,921.8949,9.45,16.61,20.48
"2025-09-05 06:45:00",150845,13.48,10.42,89.3,-0.015,214.1,0,0,0.001,20.07,921.8947,9.49,16.57,20.44
"2025-09-05 07:00:00",150846,13.48,10.34,90.3,-0.015,209.7,0,0.004,0.015,20.18,921.7697,9.74,16.53,20.29
"2025-09-05 07:15:00",150847,13.48,10.44,90.1,-0.015,211.8,0,0,0,20.18,922.015,10.17,16.5,20.35
"2025-09-05 07:30:00",150848,13.48,10.73,88.9,-0.013,213.5,0,0,0,20.12,922.0155,10.2,16.46,20.3
"2025-09-05 07:45:00",150849,13.48,10.95,88.7,-0.011,224.2,0,0.016,0.045,20.23,921.8944,10.41,16.42,20.41
"2025-09-05 08:00:00",150850,13.47,11.05,88.5,-0.015,207.5,0,0.005,0.011,20.26,921.8958,10.69,16.38,20.39
"2025-09-05 08:15:00",150851,13.47,11.27,88.6,-0.02,196.7,0,0,0,20.25,921.896,11.34,16.34,20.39
"2025-09-05 08:30:00",150852,13.46,11.76,88.2,-0.02,190.6,0,0,0,20.1,922.0177,12.46,16.3,20.4
"2025-09-05 08:45:00",150853,13.45,12.74,87.2,-0.02,195.5,0,0,0,19.48,922.0188,13.62,16.26,20.39
"2025-09-05 09:00:00",150854,13.43,13.56,84,-0.022,196,0,0.006,0.022,20.44,921.9001,14.06,16.23,20.41
"2025-09-05 09:15:00",150855,13.42,13.75,76.96,-0.024,196.7,0,0.518,0.232,7.77,922.0233,14.09,16.19,20.45
"2025-09-05 09:30:00",150856,13.41,13.86,76.79,-0.024,191.7,0,0.598,0.158,37.45,922.0251,14.15,16.16,20.46
"2025-09-05 09:45:00",150857,13.4,13.99,76.14,-0.024,191.3,0,0.396,0.25,29.51,922.0264,14.85,16.13,20.45
"2025-09-05 10:00:00",150858,13.39,14.28,75.35,-0.016,206.5,0,0.454,0.183,34.96,922.1523,15.07,16.1,20.47
"2025-09-05 10:15:00",150859,13.37,14.9,71.97,-0.01,204,0,0.095,0.143,88.3,922.155,15.98,16.07,20.49
"2025-09-05 10:30:00",150860,13.35,15.68,69.11,-0.009,204.5,0,0.046,0.064,4.446,922.0338,16.75,16.04,20.51
"2025-09-05 10:45:00",150861,13.33,16.43,67.56,-0.009,190.5,0,0.009,0.023,17.42,922.16,17.53,16.02,20.45
"2025-09-05 11:00:00",150862,13.2,16.92,67.29,-0.009,192.7,0,0,0,317.8,922.1625,18.08,16.01,20.47
"2025-09-05 11:15:00",150863,13.13,17.08,66.7,-0.009,195,0,0,0,317.8,922.04,19.18,15.99,20.49
"2025-09-05 11:30:00",150864,13.08,17.56,66.09,-0.008,195.1,0,0,0,317.8,922.0425,19.3,15.98,20.49
"2025-09-05 11:45:00",150865,13.02,18.1,65.12,-0.008,198.4,0,0,0,317.7,922.043,20.43,15.98,20.58
"2025-09-05 12:00:00",150866,13.25,18.68,62.78,-0.008,199,0,0.01,0.031,317.7,921.9229,21.95,15.98,20.72
"2025-09-05 12:15:00",150867,13.25,19.16,61.6,-0.008,195.7,0,0,0,317.6,921.7999,23.8,15.98,20.84
"2025-09-05 12:30:00",150868,13.25,19.48,60.79,-0.01,194.3,0,0,0,317.7,921.8018,23.26,15.99,20.94
"2025-09-05 12:45:00",150869,13.25,19.84,60.21,-0.01,184.5,0,0,0,317.7,921.6826,21.73,16,20.95
"2025-09-05 13:00:00",150870,13.24,20.22,57.37,-0.01,201.1,0,0.113,0.259,33.12,921.5601,22.51,16.02,21
"2025-09-05 13:15:00",150871,13.23,20.89,58.92,-0.01,191.7,0,0.018,0.068,329.1,921.4397,21.89,16.04,21.05
"2025-09-05 13:30:00",150872,13.2,21.2,56.7,-0.012,184.5,0,0.004,0.01,354.5,921.3182,21.57,16.07,21.08
"2025-09-05 13:45:00",150873,13.18,21.46,57.76,-0.013,193.3,0,0,0,354.5,921.3208,21.64,16.1,21.18
"2025-09-05 14:00:00",150874,13.17,21.96,55.47,-0.012,198.6,0,0,0,314.9,921.2041,21.96,16.13,21.19
"2025-09-05 14:15:00",150875,13.16,22.27,52.22,-0.012,200.5,0,0,0,314.8,921.0806,22.1,16.17,21.31
"2025-09-05 14:30:00",150876,13.17,22.21,54.48,-0.011,196,0,0,0,314.7,920.9597,22.35,16.21,21.27
"2025-09-05 14:45:00",150877,13.18,22.42,51.67,-0.011,196.3,0,0,0,314.7,920.9583,22.39,16.26,21.1
"2025-09-05 15:00:00",150878,13.19,22.58,54.87,-0.011,194.7,0,0,0,314.7,920.834,22.7,16.3,20.92
"2025-09-05 15:15:00",150879,13.19,22.86,52.78,-0.011,174.5,0,0,0,314.7,920.713,22.85,16.34,20.9
"2025-09-05 15:30:00",150880,13.19,22.91,51.91,-0.013,177.7,0,0,0,314.8,920.5887,22.96,16.39,20.85
"2025-09-05 15:45:00",150881,13.19,23.19,55.21,-0.012,181.7,0,0,0,314.8,920.4664,23.17,16.43,20.89
"2025-09-05 16:00:00",150882,13.2,23.34,52.96,-0.012,178.5,0,0,0,314.6,920.4669,23.31,16.47,20.85
"2025-09-05 16:15:00",150883,13.19,23.5,48.49,-0.012,179.9,0,0,0,314.6,920.3429,23.25,16.52,20.88
"2025-09-05 16:30:00",150884,13.2,23.54,49.58,-0.013,192,0,0,0,314.6,920.3428,23.2,16.56,20.87
"2025-09-05 16:45:00",150885,13.2,23.74,52.45,-0.013,192.6,0,0,0,314.6,920.3424,23.34,16.6,20.84
"2025-09-05 17:00:00",150886,13.2,23.81,57.1,-0.013,196.5,0,0,0,314.6,920.2141,23.18,16.64,20.83
"2025-09-05 17:15:00",150887,13.2,23.68,51.03,-0.013,196.6,0,0,0,314.6,920.0896,23.16,16.68,20.83
"2025-09-05 17:30:00",150888,13.2,23.63,53.25,-0.013,196.7,0,0,0,314.7,920.0892,22.22,16.71,20.84
"2025-09-05 17:45:00",150889,13.21,23.38,55.06,-0.014,185.3,0,0,0,314.7,920.0887,21.6,16.75,20.83
"2025-09-05 18:00:00",150890,13.22,22.98,56.49,-0.015,197,0,0,0,314.8,920.0875,21.22,16.79,20.82
"2025-09-05 18:15:00",150891,13.22,22.58,61.04,-0.015,189.7,0,0,0,314.7,920.0869,21.07,16.82,20.8
"2025-09-05 18:30:00",150892,13.23,22.09,64.76,-0.017,182.7,0,0,0,314.8,920.0859,20.27,16.85,20.78
"2025-09-05 18:45:00",150893,13.24,21.58,67.57,-0.017,181.1,0,0,0,314.8,920.0852,19.92,16.89,20.81
"2025-09-05 19:00:00",150894,13.24,21.12,72.85,-0.019,185.7,0,0,0,314.8,920.0842,19.11,16.92,20.81
"2025-09-05 19:15:00",150895,13.25,20.52,75.79,-0.019,191.7,0,0,0,314.8,919.9623,18.55,16.95,20.77
"2025-09-05 19:30:00",150896,13.26,19.85,79.24,-0.017,184.8,0,0,0,314.8,919.9607,17.73,16.97,20.96
"2025-09-05 19:45:00",150897,13.28,18.99,82.2,-0.014,192.9,0,0,0,354.4,919.835,16.83,17,20.91
"2025-09-05 20:00:00",150898,13.29,18.22,82.9,-0.019,192.2,0,0,0,354.4,919.8336,16.29,17.02,20.9
"2025-09-05 20:15:00",150899,13.3,17.71,84.7,-0.023,179.3,0,0,0,354.4,919.9559,16.15,17.05,21.02
"2025-09-05 20:30:00",150900,13.31,17.23,86.5,-0.023,188.3,0,0,0,354.5,919.9545,15.52,17.06,20.97
"2025-09-05 20:45:00",150901,13.32,16.71,87.5,-0.022,179.1,0,0,0,354.5,919.9534,15.02,17.08,20.98
"2025-09-05 21:00:00",150902,13.33,16.27,87.2,-0.021,189.7,0,0.013,0.038,20.34,919.8274,14.77,17.09,21.04
"2025-09-05 21:15:00",150903,13.34,15.82,89,-0.02,192.1,0,0.029,0.074,26.21,919.9507,14.24,17.11,21.04
"2025-09-05 21:30:00",150904,13.35,15.71,87.7,-0.02,195,0,0,0,26.21,919.9498,14.32,17.11,21
"2025-09-05 21:45:00",150905,13.35,15.53,88.4,-0.019,194.7,0,0,0,26.21,919.9491,14.23,17.12,21.03
"2025-09-05 22:00:00",150906,13.36,15.43,88.8,-0.018,189.3,0,0.004,0.01,26.24,919.9484,13.71,17.12,20.93
"2025-09-05 22:15:00",150907,13.36,14.98,89.2,-0.021,186,0,0.011,0.021,26.25,919.9469,13.49,17.12,21
"2025-09-05 22:30:00",150908,13.37,14.63,89.1,-0.024,187.3,0,0.201,0.086,32.68,919.8223,13.35,17.11,20.95
"2025-09-05 22:45:00",150909,13.37,14.42,90.2,-0.024,184.8,0,0.021,0.055,32.68,919.821,13.11,17.11,20.88
"2025-09-05 23:00:00",150910,13.38,14.42,90.2,-0.023,186.3,0,0.032,0.07,32.62,919.9451,13.2,17.1,20.86
"2025-09-05 23:15:00",150911,13.38,14.9,90.4,-0.022,189.1,0,0,0,32.05,920.0656,13.69,17.09,20.87
"2025-09-05 23:30:00",150912,13.38,15.18,91.4,-0.02,183.6,0,0.061,0.103,30.18,920.1901,14.5,17.08,20.87
"2025-09-05 23:45:00",150913,13.38,15.04,90.3,-0.022,187.9,0,0,0,30.26,920.3185,13.6,17.06,20.81
"2025-09-06 00:00:00",150914,13.38,14.85,91.9,-0.022,189.2,0,0.002,0.009,31.15,920.5643,13.66,17.04,20.78
"2025-09-06 00:15:00",150915,13.38,14.83,91.8,-0.022,184.3,0,0,0,31.17,920.442,13.44,17.03,20.8
"2025-09-06 00:30:00",150916,13.39,14.52,91.7,-0.021,188.3,0,0,0,31.17,920.4413,13.28,17.01,20.83
"2025-09-06 00:45:00",150917,13.39,14.11,91.9,-0.019,188,0,0,0,31.22,920.4409,12.44,16.99,20.8
"2025-09-06 01:00:00",150918,13.4,13.95,92.6,-0.016,186,0,0,0,31.22,920.4403,12.58,16.96,20.79
"2025-09-06 01:15:00",150919,13.4,13.95,92.6,-0.014,194.8,0,0,0,31.22,920.5615,12.22,16.94,20.76
"2025-09-06 01:30:00",150920,13.4,13.72,92.9,-0.017,199,0,0,0,31.22,920.5611,12.48,16.92,20.75
"2025-09-06 01:45:00",150921,13.4,13.8,92.6,-0.015,191.3,0,0,0,31.26,920.5611,12.25,16.89,20.7
"2025-09-06 02:00:00",150922,13.41,13.12,92.5,-0.018,186,0,0.036,0.071,32.73,920.4386,11.95,16.87,20.72
"2025-09-06 02:15:00",150923,13.41,13.27,93.3,-0.018,184.1,0,0,0,32.73,920.5596,11.82,16.85,20.69
"2025-09-06 02:30:00",150924,13.41,13.53,93.1,-0.018,187.1,0,0,0,32.73,920.4379,12.14,16.82,20.66
"2025-09-06 02:45:00",150925,13.41,13.47,93.5,-0.018,191.5,0,0,0,32.73,920.5598,11.71,16.79,20.67
"2025-09-06 03:00:00",150926,13.41,13.68,93.6,-0.017,187.1,0,0,0,32.73,920.5595,12.04,16.77,20.64
"2025-09-06 03:15:00",150927,13.42,12.95,92.9,-0.017,188.1,0,0.063,0.081,32.74,920.6833,11.59,16.74,20.61
"2025-09-06 03:30:00",150928,13.42,12.55,93,-0.017,183,0,0.113,0.147,32.74,920.6824,11.38,16.71,20.59
"2025-09-06 03:45:00",150929,13.43,12.38,92.8,-0.016,179.4,0,0,0,32.74,920.6816,11.31,16.68,20.54
"2025-09-06 04:00:00",150930,13.43,12.14,92.6,-0.016,189.5,0,0,0,32.74,920.8007,10.95,16.66,20.53
"2025-09-06 04:15:00",150931,13.44,11.93,92.6,-0.017,190.8,0,0.012,0.028,32.74,921.0446,10.92,16.63,20.57
"2025-09-06 04:30:00",150932,13.44,11.76,92.7,-0.016,188,0,0.055,0.079,32.75,921.0446,10.69,16.6,20.51
"2025-09-06 04:45:00",150933,13.44,11.64,92.8,-0.016,187.8,0,0.046,0.086,32.74,921.0437,10.54,16.57,20.51
"2025-09-06 05:00:00",150934,13.45,11.46,92.6,-0.015,193.1,0,0.111,0.087,32.75,921.043,10.48,16.54,20.44
"2025-09-06 05:15:00",150935,13.45,11.21,92.6,-0.016,187.3,0,0.304,0.061,32.76,920.9216,10.27,16.51,20.38
"2025-09-06 05:30:00",150936,13.46,11.29,93,-0.015,192.9,0,0.002,0.009,32.75,921.0421,10.28,16.48,20.4
"2025-09-06 05:45:00",150937,13.46,11.19,93.2,-0.016,188.6,0,0.063,0.09,32.75,921.0414,10.13,16.45,20.38
"2025-09-06 06:00:00",150938,13.46,11.12,92.9,-0.015,190.9,0,0.121,0.11,32.76,921.0419,10.02,16.41,20.36
"2025-09-06 06:15:00",150939,13.46,10.91,92.7,-0.015,186,0,0.213,0.104,32.76,920.9198,9.97,16.38,20.31
"2025-09-06 06:30:00",150940,13.47,11.08,93.4,-0.014,194.6,0,0.001,0.003,32.76,921.0409,10.18,16.35,20.26
"2025-09-06 06:45:00",150941,13.47,10.89,92.9,-0.014,188.5,0,0.105,0.097,32.75,921.165,10.07,16.32,20.4
"2025-09-06 07:00:00",150942,13.47,10.71,93,-0.014,190.4,0,0.181,0.074,32.75,921.1645,9.86,16.28,20.34
