TOA5,CR350_Browntop,CR350,9765,CR350.Std.01.07,CPU:BrownTop.CRB,15701,Table1,,,,,,,,,,,,,,,,,,,,,,,,,
TIMESTAMP,RECORD,BattV_Avg,PTemp_C_Avg,SlrFD_W_Avg,Rain_Tot,Strikes_Tot,Dist_km_Max,Dist_km_TMx,CV_WS_Avg,CV_WS_S_WVT,CV_WD_D1_WVT,CV_WD_SD1_WVT,MaxWS_ms_Max,MaxWS_ms_TMx,AirT_C_Avg,VP_mbar_Avg,BP_mbar_Avg,RH,RHT_C_Avg,TiltNS_deg_Avg,TiltWE_deg_Avg,SlrTF_MJ_Tot,CVMeta,Invalid_Wind_Avg,WS_Avg,WS_S_WVT,WD_D1_WVT,WD_SD1_WVT,DT_Avg,TCDT_Avg,SnowDepth_Avg,gtmp_15_Avg
TS,RN,Volts,Deg C,W/m^2,mm,count,kilometers,kilometers,meters/second,meters/second,Deg,Deg,meters/second,meters/second,Deg C,mbar,mbar,%,Deg C,degrees,degrees,MJ/m^2,,,meters/second,meters/second,Deg,Deg,,,,Deg C
,,Avg,Avg,Avg,Tot,Tot,Max,TMx,Avg,WVc,WVc,WVc,Max,TMx,Avg,Avg,Avg,Smp,Avg,Avg,Avg,Tot,Smp,Avg,Avg,WVc,WVc,WVc,Avg,Avg,Avg,Avg
8/8/2025 11:15,88,13.72,15.23,533.1,0,0,0,8/8/2025 11:01,4.101,4.101,299.4,6.477,6.53,8/8/2025 11:02,9.97,9.82,800.4,84,12.43,1.567,1.707,0.47982,013CAMPBELLCV50G2611VUE50B0001160,0,3.123,3.123,8.29,0.657,226,230.1,-15.11,11.1
8/8/2025 11:30,89,13.76,15.21,420.5,0,0,0,8/8/2025 11:16,4.08,4.08,298.1,6.902,6.87,8/8/2025 11:16,9.79,9.76,800.48,81,12.62,1.58,1.707,0.378492,013CAMPBELLCV50G2611VUE50B0001160,0,3.045,3.045,7.684,0.663,226.5,230.5,-15.5,11.25
8/8/2025 11:45,90,13.81,15.09,536.2,0,0,0,8/8/2025 11:31,4.443,4.443,279.7,11.99,7.19,8/8/2025 11:45,9.91,9.886667,800.4,84,12.54,1.527,1.7,0.48255,013CAMPBELLCV50G2611VUE50B0001160,0,3.082,3.082,7.933,0.896,226.4,230.4,-15.45,11.38
8/8/2025 12:00,91,13.83,15.41,713.3,0,0,0,8/8/2025 11:46,4.532,4.532,271.9,19.21,8.95,8/8/2025 11:59,10.28,10.41333,800.4333,83,13.63,1.573,1.707,0.641952,013CAMPBELLCV50G2611VUE50B0001160,0,3.282,3.282,7.888,0.845,226,230.2,-15.23,11.5
8/8/2025 12:15,92,13.81,16.04,634.6,0,0,0,8/8/2025 12:01,6.548,6.548,269.9,9.92,9.68,8/8/2025 12:12,9.86,9.733334,800.3,80,13.67,1.567,1.693,0.571152,013CAMPBELLCV50G2611VUE50B0001160,0,4.933,4.933,7.568,0.455,226.4,230.4,-15.4,11.63
8/8/2025 12:30,93,13.83,16.01,895,0,0,0,8/8/2025 12:16,6.592,6.592,265.8,11.67,9.87,8/8/2025 12:30,10.15,9.906667,800.3,86,13.19,1.553,1.687,0.805938,013CAMPBELLCV50G2611VUE50B0001160,0,4.984,4.984,7.192,0.258,225.9,230.1,-15.05,11.79
8/8/2025 12:45,94,13.76,15.98,352.9,0,0,0,8/8/2025 12:31,5.615,5.615,268.9,12.16,8.36,8/8/2025 12:45,9.75,9.666667,800.3134,83,12.29,1.56,1.687,0.317574,013CAMPBELLCV50G2611VUE50B0001160,0,4.128,4.128,7.506,0.5,226.2,230.2,-15.25,11.95
8/8/2025 13:00,95,13.8,15.47,664,0,0,0,8/8/2025 12:46,5.732,5.732,257.5,18.46,10.38,8/8/2025 12:47,10.31,10.36667,800.34,85,12.73,1.607,1.7,0.597624,013CAMPBELLCV50G2611VUE50B0001160,0,4.39,4.39,8.55,1.227,225.8,230,-15.02,12.1
8/8/2025 13:15,96,13.8,15.62,469.5,0,0,0,8/8/2025 13:01,5.817,5.817,251.6,18.93,11.07,8/8/2025 13:02,10.69,10.35333,800.2533,84,12.55,1.62,1.733,0.42252,013CAMPBELLCV50G2611VUE50B0001160,0,4.55,4.55,12.05,1.026,225.8,230.2,-15.21,12.22
8/8/2025 13:30,97,13.79,15.98,493,0,0,0,8/8/2025 13:16,6.645,6.645,270.1,14.92,10.03,8/8/2025 13:27,10.68,10.36,800.2466,80,13.14,1.553,1.693,0.44373,013CAMPBELLCV50G2611VUE50B0001160,0,4.883,4.883,11.96,0.724,225.8,230.2,-15.18,12.33
8/8/2025 13:45,98,13.74,15.59,243.6,0,0,0,8/8/2025 13:31,5.735,5.735,283.3,9.31,9.66,8/8/2025 13:42,10.47,9.993333,800.2466,80,12.16,1.573,1.713,0.219234,013CAMPBELLCV50G2611VUE50B0001160,0,3.967,3.967,11.56,0.885,226.1,230.3,-15.35,12.43
8/8/2025 14:00,99,13.83,15.09,423,0,0,0,8/8/2025 13:46,6.183,6.183,294.9,5.248,10.35,8/8/2025 13:57,10.45,9.94,800.2,79,12.39,1.587,1.72,0.380658,013CAMPBELLCV50G2611VUE50B0001160,0,4.486,4.486,12.89,1.093,226.1,230.4,-15.35,12.5
8/8/2025 14:15,100,13.83,15.22,618.4,0,0,0,8/8/2025 14:01,6.173,6.173,271.6,16.73,10.26,8/8/2025 14:10,11.02,9.886667,800.2933,80,12.99,1.62,1.68,0.556602,013CAMPBELLCV50G2611VUE50B0001160,0,4.643,4.643,11.65,1.005,225.9,230.5,-15.46,12.53
8/8/2025 14:30,101,13.83,16.03,704.8,0,0,0,8/8/2025 14:16,6.868,6.868,267.4,18.09,11.19,8/8/2025 14:18,11.27,9.866667,800.3066,68,13.79,1.56,1.713,0.634332,013CAMPBELLCV50G2611VUE50B0001160,0,5.242,5.242,12.42,1.219,225.7,230.3,-15.32,12.56
8/8/2025 14:45,102,13.8,16.62,605.8,0,0,0,8/8/2025 14:31,7.761,7.761,254,12.35,12.2,8/8/2025 14:44,10.99,9.473333,800.3333,74,13.38,1.507,1.673,0.545256,013CAMPBELLCV50G2611VUE50B0001160,0,6.361,6.361,12.51,1.369,225.6,230.1,-15.14,12.61
8/8/2025 15:00,103,13.8,16.71,463.1,0,0,0,8/8/2025 14:46,6.121,6.121,258.9,22.4,11.13,8/8/2025 14:52,11.3,9.446667,800.5133,69,13.03,1.507,1.613,0.416808,013CAMPBELLCV50G2611VUE50B0001160,0,5.225,5.225,13.32,0.775,225.7,230.3,-15.29,12.68
8/8/2025 15:15,104,13.8,16.77,733.6,0,0,0,8/8/2025 15:01,7.023,7.023,275,8.97,10.59,8/8/2025 15:08,11.35,9.36,800.48,68,13.59,1.587,1.733,0.660252,013CAMPBELLCV50G2611VUE50B0001160,0,5.402,5.402,13.65,0.882,225.6,230.3,-15.28,12.74
8/8/2025 15:30,105,13.79,17.08,640.4,0,0,0,8/8/2025 15:16,6.232,6.232,266.2,14.35,11.96,8/8/2025 15:23,11.57,8.926667,800.5267,65,13.99,1.653,1.747,0.57639,013CAMPBELLCV50G2611VUE50B0001160,0,5.19,5.19,14.25,1.455,225.8,230.5,-15.49,12.81
8/8/2025 15:45,106,13.78,17.08,396.4,0,0,0,8/8/2025 15:31,5.051,5.051,295.6,10.44,9.7,8/8/2025 15:33,11.49,8.813334,800.56,67,13.33,1.587,1.707,0.35679,013CAMPBELLCV50G2611VUE50B0001160,0,4.658,4.658,16.55,1.483,225.7,230.4,-15.4,12.88
8/8/2025 16:00,107,13.8,16.63,445.1,0,0,0,8/8/2025 15:46,5.737,5.737,300.9,8.84,10.1,8/8/2025 15:46,11.33,8.64,800.5533,62,13.18,1.567,1.687,0.400566,013CAMPBELLCV50G2611VUE50B0001160,0,5.423,5.423,18.16,2.382,225.6,230.2,-15.22,12.94
8/8/2025 16:15,108,13.74,16.1,298.6,0,0,0,8/8/2025 16:01,5.088,5.088,305.3,11.84,8.92,8/8/2025 16:03,11.11,7.913333,800.68,60,12.57,1.56,1.693,0.26871,013CAMPBELLCV50G2611VUE50B0001160,0,4.601,4.601,19.66,1.403,225.9,230.4,-15.41,12.97
8/8/2025 16:30,109,13.69,15.28,315.5,0,0,0,8/8/2025 16:16,5.618,5.618,305.5,7.208,10.47,8/8/2025 16:19,10.93,8.06,800.64,63,12.21,1.573,1.713,0.283914,013CAMPBELLCV50G2611VUE50B0001160,0,4.786,4.786,16.69,1.643,225.8,230.3,-15.29,12.98
8/8/2025 16:45,110,13.61,14.74,252.1,0,0,0,8/8/2025 16:31,5.797,5.797,309.7,6.948,9.15,8/8/2025 16:44,10.69,7.986667,800.7,63,11.85,1.6,1.713,0.226878,013CAMPBELLCV50G2611VUE50B0001160,0,4.734,4.734,13.66,1.649,226,230.4,-15.38,12.97
8/8/2025 17:00,111,13.55,14.18,221.6,0,0,0,8/8/2025 16:46,5.899,5.899,309.3,7.6,8.61,8/8/2025 16:46,10.38,8.12,800.6934,66,11.36,1.613,1.693,0.199434,013CAMPBELLCV50G2611VUE50B0001160,0,4.692,4.692,10.44,1.1,226.1,230.4,-15.38,12.94
8/8/2025 17:15,112,13.59,13.83,303.4,0,0,0,8/8/2025 17:01,4.983,4.983,322.2,7.263,7.97,8/8/2025 17:10,10.47,8.486667,800.7734,69,11.34,1.607,1.707,0.273078,013CAMPBELLCV50G2611VUE50B0001160,0,3.57,3.57,8.72,0.911,226.2,230.5,-15.48,12.91
8/8/2025 17:30,113,13.61,13.9,258.3,0,0,0,8/8/2025 17:16,5.612,5.612,312.5,10.48,9.1,8/8/2025 17:18,10.24,8.753333,800.7467,71,11.46,1.593,1.693,0.232488,013CAMPBELLCV50G2611VUE50B0001160,0,4.236,4.236,8.04,1.356,226.3,230.5,-15.46,12.87
8/8/2025 17:45,114,13.49,13.64,123.8,0,0,0,8/8/2025 17:31,4.672,4.672,304.2,6.202,7.79,8/8/2025 17:36,9.93,8.713333,800.7,72,10.88,1.573,1.7,0.111384,013CAMPBELLCV50G2611VUE50B0001160,0,3.853,3.853,9.62,3.491,226.4,230.5,-15.47,12.84
8/8/2025 18:00,115,13.41,13,134.4,0,0,0,8/8/2025 17:46,4.962,4.962,293.6,6.338,7.91,8/8/2025 17:56,9.69,8.7,800.6266,73,10.41,1.62,1.713,0.120924,013CAMPBELLCV50G2611VUE50B0001160,0,4.091,4.091,11.36,1.718,226.5,230.4,-15.44,12.81
8/8/2025 18:15,116,13.43,12.59,211.9,0,0,0,8/8/2025 18:01,4.931,4.931,293.1,9.15,8.34,8/8/2025 18:04,9.6,8.8,800.4867,75,10.33,1.613,1.713,0.190716,013CAMPBELLCV50G2611VUE50B0001160,0,4.106,4.106,8.14,1.329,226.3,230.2,-15.24,12.76
8/8/2025 18:30,117,13.58,12.77,345.5,0,0,0,8/8/2025 18:16,4.152,4.152,299.4,12.03,6.97,8/8/2025 18:28,10.09,9.133333,800.4,76,11.01,1.58,1.707,0.310992,013CAMPBELLCV50G2611VUE50B0001160,0,2.994,2.994,6.213,1.203,226.2,230.4,-15.37,12.71
8/8/2025 18:45,118,13.55,13.17,200.2,0,0,0,8/8/2025 18:31,3.75,3.75,308.4,14.34,6.8,8/8/2025 18:32,9.75,9.053333,800.3667,75,11.02,1.613,1.7,0.180138,013CAMPBELLCV50G2611VUE50B0001160,0,2.873,2.873,5.667,0.602,226.3,230.3,-15.33,12.66
8/8/2025 19:00,119,13.46,12.98,150.3,0,0,0,8/8/2025 18:46,2.62,2.62,313.2,7.305,5,8/8/2025 18:53,9.39,8.933333,800.3533,75,10.5,1.6,1.7,0.1353,013CAMPBELLCV50G2611VUE50B0001160,0,2.337,2.337,5.484,0.414,226.6,230.5,-15.46,12.63
8/8/2025 19:15,120,13.4,12.58,131.5,0,0,0,8/8/2025 19:01,2.59,2.59,303,19.44,4.97,8/8/2025 19:05,9.22,8.82,800.4,73,10.17,1.607,1.7,0.11838,013CAMPBELLCV50G2611VUE50B0001160,0,2.355,2.355,5.066,0.95,226.6,230.4,-15.38,12.6
8/8/2025 19:30,121,13.34,12.2,109.2,0,0,0,8/8/2025 19:16,2.377,2.377,259.8,34.05,5.7,8/8/2025 19:16,9.11,8.166667,800.2866,69,9.87,1.607,1.693,0.098298,013CAMPBELLCV50G2611VUE50B0001160,0,2.097,2.097,3.556,1.198,226.7,230.5,-15.47,12.57
8/8/2025 19:45,122,13.26,11.86,135.6,0,0,0,8/8/2025 19:31,3.432,3.432,271.3,24.11,6.45,8/8/2025 19:44,9.38,7.933333,800.2133,68,9.71,1.62,1.707,0.121998,013CAMPBELLCV50G2611VUE50B0001160,0,2.756,2.756,3.835,1.587,226.6,230.4,-15.42,12.53
8/8/2025 20:00,123,13.19,11.87,140.5,0,0,0,8/8/2025 19:46,5.1,5.1,300.2,9.35,9.59,8/8/2025 19:52,9.35,8.113334,800.3066,68,9.99,1.6,1.673,0.126474,013CAMPBELLCV50G2611VUE50B0001160,0,4.813,4.813,2.578,1.179,226.6,230.5,-15.49,12.48
8/8/2025 20:15,124,13.1,11.78,68.53,0,0,0,8/8/2025 20:01,4.004,4.004,320.3,6.743,6.8,8/8/2025 20:04,8.85,7.966667,800.4267,71,9.32,1.613,1.707,0.06168,013CAMPBELLCV50G2611VUE50B0001160,0,4.137,4.137,0.543,0.199,227,230.6,-15.61,12.42
8/8/2025 20:30,125,13.01,11.06,20.2,0,0,0,8/8/2025 20:16,3.61,3.61,308.9,4.76,5.1,8/8/2025 20:23,8.54,7.5,800.32,66,8.47,1.64,1.68,0.01818,013CAMPBELLCV50G2611VUE50B0001160,0,4.076,4.076,0.322,0.471,227.2,230.8,-15.75,12.35
8/8/2025 20:45,126,12.94,10.17,0.787,0,0,0,8/8/2025 20:31,3.816,3.816,323.9,3.325,5.44,8/8/2025 20:31,8.21,7.253334,800.3066,66,7.9,1.653,1.7,0.000708,013CAMPBELLCV50G2611VUE50B0001160,0,3.935,3.935,0.107,0.024,227.3,230.7,-15.68,12.26
8/8/2025 21:00,127,12.9,9.4,0,0,0,0,8/8/2025 20:46,3.87,3.87,323,5.687,5.59,8/8/2025 21:00,8.04,7.086667,800.3,66,7.493,1.64,1.68,0,013CAMPBELLCV50G2611VUE50B0001160,0,4.097,4.097,0.106,0.031,227.3,230.7,-15.65,12.15
8/8/2025 21:15,128,12.87,8.87,0,0,0,0,8/8/2025 21:01,3.872,3.872,323.2,6.332,5.74,8/8/2025 21:11,7.9,7.1,800.4,67,7.293,1.66,1.693,0,013CAMPBELLCV50G2611VUE50B0001160,0,3.974,3.974,0.092,0.037,227.3,230.6,-15.57,12.04
8/8/2025 21:30,129,12.84,8.49,0,0,0,0,8/8/2025 21:16,4.085,4.085,331,4.74,6.85,8/8/2025 21:17,7.553,7.133333,800.3467,70,7.073,1.693,1.693,0,013CAMPBELLCV50G2611VUE50B0001160,0,3.79,3.79,0.089,0.042,227.3,230.4,-15.43,11.92
8/8/2025 21:45,130,12.82,8.07,0,0,0,0,8/8/2025 21:31,4.652,4.652,331.1,2.531,6.74,8/8/2025 21:45,7.407,7.086667,800.3,68,6.787,1.673,1.673,0,013CAMPBELLCV50G2611VUE50B0001160,0,4.339,4.339,0.071,0.028,227.2,230.2,-15.23,11.79
8/8/2025 22:00,131,12.8,7.863,0,0,0,0,8/8/2025 21:46,5.715,5.715,328,2.357,7.3,8/8/2025 21:49,7.4,7.126667,800.2066,71,6.813,1.667,1.647,0,013CAMPBELLCV50G2611VUE50B0001160,0,5.513,5.513,0.082,0.028,227.1,230.2,-15.2,11.67
8/8/2025 22:15,132,12.79,7.819,0,0,0,0,8/8/2025 22:01,5.335,5.335,330.8,2.116,7.39,8/8/2025 22:13,7.173,7.173334,800.2133,70,6.707,1.68,1.687,0,013CAMPBELLCV50G2611VUE50B0001160,0,4.973,4.973,0.077,0.02,227.2,230.2,-15.17,11.55
8/8/2025 22:30,133,12.77,7.674,0,0,0,0,8/8/2025 22:16,5.153,5.153,336.7,4.358,6.68,8/8/2025 22:17,7.273,7.073333,800.1533,69,6.613,1.707,1.673,0,013CAMPBELLCV50G2611VUE50B0001160,0,4.47,4.47,0.072,0.024,227.3,230.3,-15.31,11.44
8/8/2025 22:45,134,12.76,7.476,0,0,0,0,8/8/2025 22:31,5.365,5.365,335.8,3.193,7.26,8/8/2025 22:33,7.267,7,800.1,70,6.667,1.687,1.687,0,013CAMPBELLCV50G2611VUE50B0001160,0,4.717,4.717,0.105,0.031,227.4,230.4,-15.39,11.32
8/8/2025 23:00,135,12.75,7.35,0,0,0,0,8/8/2025 22:46,5.731,5.731,332.1,3.269,7.68,8/8/2025 22:58,6.807,7.04,800.14,73,6.453,1.62,1.66,0,013CAMPBELLCV50G2611VUE50B0001160,0,5.123,5.123,0.112,0.024,227.4,230.2,-15.22,11.22
8/8/2025 23:15,136,12.74,7.187,0,0,0,0,8/8/2025 23:01,6.231,6.231,343.3,3.095,9.11,8/8/2025 23:11,6.707,7.1,800.04,72,6.227,1.687,1.7,0,013CAMPBELLCV50G2611VUE50B0001160,0,5.27,5.27,0.144,0.028,227.4,230.2,-15.18,11.11
8/8/2025 23:30,137,12.73,7.067,0,0,0,0,8/8/2025 23:16,6.881,6.881,346.9,2.848,9.12,8/8/2025 23:30,6.773,7.12,799.9933,73,6.287,1.673,1.667,0,013CAMPBELLCV50G2611VUE50B0001160,0,5.937,5.937,0.483,0.252,227.4,230.2,-15.25,11.01
8/8/2025 23:45,138,12.72,7.053,0,0,0,0,8/8/2025 23:31,7.76,7.76,347.6,3.015,11.67,8/8/2025 23:37,6.773,7.373333,799.94,76,6.333,1.653,1.667,0,013CAMPBELLCV50G2611VUE50B0001160,0,6.749,6.749,0.758,0.447,227.5,230.3,-15.27,10.92
8/9/2025 0:00,139,12.71,7.064,0,0,0,0,8/8/2025 23:46,7.745,7.745,349.2,3.232,11.63,8/8/2025 23:57,6.953,7.553333,799.8734,77,6.46,1.813,1.727,0,013CAMPBELLCV50G2611VUE50B0001160,0,6.812,6.812,1.966,1.168,227.5,230.3,-15.34,10.83
8/9/2025 0:15,140,12.7,7.097,0,0,0,0,8/9/2025 0:01,7.937,7.937,352.5,3.102,12.41,8/9/2025 0:05,6.847,7.746666,799.8933,79,6.513,1.607,1.613,0,013CAMPBELLCV50G2611VUE50B0001160,0,6.982,6.982,4.137,2.502,227.4,230.2,-15.25,10.74
8/9/2025 0:30,141,12.69,7.089,0,0,0,0,8/9/2025 0:16,7.321,7.321,352,2.815,10.9,8/9/2025 0:17,6.573,7.813333,799.9133,81,6.293,1.607,1.68,0,013CAMPBELLCV50G2611VUE50B0001160,0,6.381,6.381,7.533,2.239,227.4,230.1,-15.14,10.66
8/9/2025 0:45,142,12.68,6.991,0,0,0,0,8/9/2025 0:31,8.08,8.08,356.6,3.57,11.76,8/9/2025 0:32,6.52,7.806666,799.7467,81,6.193,1.62,1.653,0,013CAMPBELLCV50G2611VUE50B0001160,0,7.214,7.214,9.91,0.403,227.5,230.2,-15.19,10.58
8/9/2025 1:00,143,12.67,6.867,0,0,0,0,8/9/2025 0:46,8.42,8.42,357.9,2.986,11.98,8/9/2025 0:51,6.253,7.86,799.7067,83,6.033,1.68,1.633,0,013CAMPBELLCV50G2611VUE50B0001160,0,7.549,7.549,10.07,1.556,227.5,230.1,-15.1,10.51
8/9/2025 1:15,144,12.66,6.739,0,0,0,0,8/9/2025 1:01,8.16,8.16,357.5,4.019,11.74,8/9/2025 1:06,6.153,7.9,799.7333,83,5.893,1.753,1.693,0,013CAMPBELLCV50G2611VUE50B0001160,0,7.39,7.39,10.77,1.249,227.8,230.3,-15.31,10.43
8/9/2025 1:30,145,12.65,6.636,0,0,0,0,8/9/2025 1:16,7.921,7.921,359.3,3.439,12.21,8/9/2025 1:24,6.047,7.906667,799.7534,85,5.773,1.62,1.6,0,013CAMPBELLCV50G2611VUE50B0001160,0,7.158,7.158,12.2,1.236,227.7,230.2,-15.17,10.37
8/9/2025 1:45,146,12.64,6.49,0,0,0,0,8/9/2025 1:31,7.942,7.942,1.04,2.49,11.14,8/9/2025 1:40,5.947,7.946667,799.62,86,5.64,1.76,1.72,0,013CAMPBELLCV50G2611VUE50B0001160,0,7.257,7.257,14.4,0.973,227.7,230.2,-15.18,10.3
8/9/2025 2:00,147,12.63,6.35,0,0,0,0,8/9/2025 1:46,8.33,8.33,2.727,2.438,12.21,8/9/2025 1:46,5.993,7.9,799.4867,85,5.593,1.62,1.613,0,013CAMPBELLCV50G2611VUE50B0001160,0,7.608,7.608,16.14,0.419,227.5,230,-15.02,10.23
8/9/2025 2:15,148,12.63,6.26,0,0,0,0,8/9/2025 2:01,8.17,8.17,2.66,3.851,10.98,8/9/2025 2:09,5.967,7.92,799.5533,85,5.6,1.587,1.66,0,013CAMPBELLCV50G2611VUE50B0001160,0,7.386,7.386,18.2,0.265,227.7,230.2,-15.16,10.17
8/9/2025 2:30,149,12.62,6.184,0,0,0,0,8/9/2025 2:16,7.732,7.732,7.086,3.864,10.96,8/9/2025 2:25,5.813,7.9,799.5933,86,5.52,1.727,1.647,0,013CAMPBELLCV50G2611VUE50B0001160,0,7.01,7.01,18.4,0.209,227.6,230,-15.01,10.1
8/9/2025 2:45,150,12.61,6.095,0,0,0,0,8/9/2025 2:31,7.697,7.697,4.032,3.376,11.07,8/9/2025 2:32,5.74,7.9,799.5867,86,5.407,1.707,1.64,0,013CAMPBELLCV50G2611VUE50B0001160,0,6.969,6.969,17.98,0.364,227.6,230,-15.01,10.04
8/9/2025 3:00,151,12.6,6.018,0,0,0,0,8/9/2025 2:46,7.391,7.391,359.9,2.125,10.98,8/9/2025 2:51,5.873,7.92,799.5267,86,5.44,1.6,1.66,0,013CAMPBELLCV50G2611VUE50B0001160,0,6.761,6.761,17.47,0.226,227.6,230.1,-15.06,9.98
8/9/2025 3:15,152,12.59,5.996,0,0,0,0,8/9/2025 3:01,7.288,7.288,1.433,3.516,10.47,8/9/2025 3:05,5.88,7.973333,799.5867,86,5.493,1.707,1.713,0,013CAMPBELLCV50G2611VUE50B0001160,0,6.563,6.563,17.98,0.074,227.5,229.9,-14.92,9.92
8/9/2025 3:30,153,12.58,5.979,0,0,0,0,8/9/2025 3:16,6.476,6.476,358.3,3.99,9.16,8/9/2025 3:30,5.773,7.966667,799.6133,87,5.413,1.74,1.68,0,013CAMPBELLCV50G2611VUE50B0001160,0,5.785,5.785,18.3,0.233,227.6,229.9,-14.95,9.86
8/9/2025 3:45,154,12.58,5.927,0,0,0,0,8/9/2025 3:31,6.468,6.468,359.7,2.19,9.71,8/9/2025 3:33,5.8,8,799.5333,87,5.4,1.727,1.66,0,013CAMPBELLCV50G2611VUE50B0001160,0,5.847,5.847,18.94,0.246,227.6,230,-15.02,9.8
8/9/2025 4:00,155,12.57,5.888,0,0,0,0,8/9/2025 3:46,5.632,5.632,0.607,1.764,8.4,8/9/2025 3:51,5.82,8.033334,799.5533,88,5.433,1.7,1.66,0,013CAMPBELLCV50G2611VUE50B0001160,0,5.03,5.03,19.87,0.343,227.5,229.9,-14.92,9.75
8/9/2025 4:15,156,12.56,5.89,0,0,0,0,8/9/2025 4:01,5.107,5.107,355.2,2.763,7.61,8/9/2025 4:04,5.76,8.093333,799.5667,88,5.48,1.707,1.68,0,013CAMPBELLCV50G2611VUE50B0001160,0,4.411,4.411,20.21,0.203,227.6,230,-14.97,9.69
8/9/2025 4:30,157,12.55,5.886,0,0,0,0,8/9/2025 4:16,4.459,4.459,349.8,2.736,6.45,8/9/2025 4:18,5.48,8,799.6266,88,5.253,1.687,1.673,0,013CAMPBELLCV50G2611VUE50B0001160,0,3.775,3.775,20.26,0.059,227.7,229.9,-14.94,9.64
8/9/2025 4:45,158,12.54,5.762,0,0,0,0,8/9/2025 4:31,4.151,4.151,355.2,4.134,5.99,8/9/2025 4:39,5.5,7.98,799.7,89,5.067,1.7,1.68,0,013CAMPBELLCV50G2611VUE50B0001160,0,3.536,3.536,21.11,0.908,227.6,229.9,-14.9,9.59
8/9/2025 5:00,159,12.53,5.736,0,0,0,0,8/9/2025 4:46,5.041,5.041,357.7,2.12,6.63,8/9/2025 4:52,5.673,8.126667,799.7267,89,5.273,1.72,1.68,0,013CAMPBELLCV50G2611VUE50B0001160,0,4.366,4.366,20.47,0.02,227.6,229.9,-14.91,9.54
8/9/2025 5:15,160,12.52,5.8,0,0,0,0,8/9/2025 5:01,4.887,4.887,355.9,3.998,6.88,8/9/2025 5:08,5.84,8.2,799.8267,88,5.387,1.68,1.693,0,013CAMPBELLCV50G2611VUE50B0001160,0,4.288,4.288,20.5,0.028,227.5,230,-14.95,9.49
8/9/2025 5:30,161,12.52,5.828,0,0,0,0,8/9/2025 5:16,4.743,4.743,353.6,2.679,6.64,8/9/2025 5:24,6.027,8.2,799.8334,87,5.527,1.707,1.687,0,013CAMPBELLCV50G2611VUE50B0001160,0,4.086,4.086,20.51,0,227.4,229.9,-14.93,9.45
8/9/2025 5:45,162,12.51,5.829,0,0,0,0,8/9/2025 5:31,3.904,3.904,346.1,8.45,6.49,8/9/2025 5:33,6.073,8.18,799.8933,87,5.62,1.713,1.687,0,013CAMPBELLCV50G2611VUE50B0001160,0,3.303,3.303,20.09,0.674,227.5,230,-14.99,9.41
8/9/2025 6:00,163,12.5,5.935,4.947,0,0,0,8/9/2025 5:46,3.593,3.593,335.2,6.565,5.66,8/9/2025 5:48,6.067,8.2,800,88,5.773,1.707,1.687,0.004452,013CAMPBELLCV50G2611VUE50B0001160,0,3.189,3.189,19.28,0.133,227.5,230,-14.99,9.36
8/9/2025 6:15,164,12.5,6.123,15.09,0,0,0,8/9/2025 6:01,2.965,2.965,341.9,5.172,4.32,8/9/2025 6:12,6.013,8.22,800.0267,88,5.787,1.7,1.687,0.013578,013CAMPBELLCV50G2611VUE50B0001160,0,2.389,2.389,19.67,0.052,227.6,230.1,-15.08,9.33
8/9/2025 6:30,165,12.5,6.3,31.75,0,0,0,8/9/2025 6:16,2.872,2.872,341.7,3.726,4.13,8/9/2025 6:21,6.047,8.3,800.04,89,5.973,1.68,1.673,0.028578,013CAMPBELLCV50G2611VUE50B0001160,0,2.307,2.307,19.68,0,227.5,230,-14.99,9.29
8/9/2025 6:45,166,12.52,6.523,56.44,0,0,0,8/9/2025 6:31,2.931,2.931,333.2,9.5,4.42,8/9/2025 6:37,6.067,8.38,800.1866,90,6.113,1.693,1.693,0.050796,013CAMPBELLCV50G2611VUE50B0001160,0,2.593,2.593,19.18,0.357,227.5,230.1,-15.06,9.27
8/9/2025 7:00,167,12.55,6.776,77.68,0,0,0,8/9/2025 6:46,1.809,1.809,331.7,12.11,3.53,8/9/2025 6:46,6.087,8.506667,800.3,91,6.287,1.687,1.693,0.069912,013CAMPBELLCV50G2611VUE50B0001160,0,1.559,1.559,18.7,0.378,227.5,230.1,-15.06,9.25
8/9/2025 7:15,168,12.58,7.035,77.07,0,0,0,8/9/2025 7:01,1.87,1.87,326,11.02,3.02,8/9/2025 7:09,6.093,8.573334,800.34,91,6.373,1.7,1.7,0.06936,013CAMPBELLCV50G2611VUE50B0001160,0,1.66,1.66,17.75,0.687,227.6,230.1,-15.08,9.25
8/9/2025 7:30,169,12.61,7.231,66.93,0,0,0,8/9/2025 7:16,2.608,2.608,301.7,7.592,6.36,8/9/2025 7:28,6.213,8.7,800.3734,93,6.553,1.68,1.68,0.060234,013CAMPBELLCV50G2611VUE50B0001160,0,2.45,2.45,20.31,2.099,227.5,230.1,-15.1,9.25
8/9/2025 7:45,170,12.67,7.464,115.1,0,0,0,8/9/2025 7:31,2.438,2.438,296.6,8.68,6.79,8/9/2025 7:37,6.173,8.78,800.3467,95,6.8,1.7,1.7,0.103596,013CAMPBELLCV50G2611VUE50B0001160,0,1.978,1.978,20.38,1.47,227.6,230.1,-15.13,9.26
